ACCELEROMETER X (,/s²),ACCELEROMETER Y (,/s²),ACCELEROMETER Z (,/s²),GRAVITY X (,/s²),GRAVITY Y (,/s²),GRAVITY Z (,/s²),LINEAR ACCELERATION X (,/s²),LINEAR ACCELERATION Y (,/s²),LINEAR ACCELERATION Z (,/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (,,x),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azi,,th °),ORIENTATION X (pit,h °),ORIENTATION Y (r,,, °),PROXIMITY (,),SOUND LEVEL (dB),LOCATION Latit,de : ,LOCATION L,ngit,de : ,LOCATION A,tit,de ( ,),LOCATION A,tit,de-g,,g,e ( ,),LOCATION Speed ( ,/s),LOCATION A,,,ra,y ( ,),LOCATION ORIENTATION (°),Sate,,ites in range,Ti,e sin,e start in ,s ,YYYY-MO-DD HH-MI-SS_SSS
0.126495,-0.836151,9.801224,0.116619,-0.637653,9.785203,0.000031,-0.195678,0.026696,0.000259,0.000763,-0.000137,2147.4836,1.3901,-16.2735,-34.3796,184.4205,3.7281,-0.6828,5,61.10857,49.00855,8.410009,148.975,NaN,5.59,13.936001,188.5,9 / 29,227009,2018-07-03 13:50:42:055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.044495,-0.895996,9.843124,0.099165,-0.779769,9.775097,-0.007223,-0.084712,-0.010572,-0.000458,-0.000839,-0.000137,2147.4836,-2.7451,-13.0112,-32.5317,170.2798,4.3961,-0.6005,5,61.11356,49.00855,8.410009,148.975,NaN,5.59,13.936001,188.5,9 / 29,227508,2018-07-03 13:50:42:554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.192947,-0.864868,9.793442,0.112155,-0.833113,9.770555,0.035044,-0.012814,0.024287,-0.00116,0.001831,-0.000854,2147.4836,-1.7426,-12.4832,-33.8226,173.766,4.8616,-0.6384,5,60.29187,49.008495,8.409999,153.0586,NaN,4.65,13.936001,188.7,11 / 29,228009,2018-07-03 13:50:43:055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.114532,-0.874451,9.843124,0.117048,-0.855804,9.768536,-0.016048,-0.00755,-0.011209,-0.000626,-0.000122,0.000565,2147.4836,9.0286,-13.7833,-39.2746,208.65,4.9905,-0.6888,5,58.46604,49.008495,8.409999,153.0586,NaN,4.65,13.936001,188.7,11 / 29,228508,2018-07-03 13:50:43:554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.162415,-0.842117,9.686905,0.11175,-0.852477,9.768889,-0.022071,-0.00068,0.017233,0.000259,0.000412,-0.00032,2147.4836,24.3149,-17.1524,-48.3109,229.3404,4.9869,-0.6554,5,59.53421,49.008446,8.409989,152.4755,NaN,4.05,13.936001,189.1,10 / 29,229008,2018-07-03 13:50:44:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.064255,-0.609894,9.807816,0.103444,-0.829663,9.770944,-0.00359,0.05322,-0.024162,0.00061,0.000412,0.000214,2147.4836,27.269,-20.0073,-48.8724,228.8473,4.8531,-0.6066,5,60.40232,49.008446,8.409989,152.4755,NaN,4.05,13.936001,189.1,10 / 29,229508,2018-07-03 13:50:44:554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.097778,-0.728409,9.976608,0.108376,-0.764973,9.776168,-0.018916,0.025681,-0.025084,-0.000092,0.000229,-0.000137,2147.4836,25.8118,-21.7911,-48.4497,225.9317,4.5174,-0.6446,5,59.7139,49.00841,8.409984,152.1605,NaN,3.12,12.864,188.8,12 / 29,230009,2018-07-03 13:50:45:055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.119919,-0.69368,9.801819,0.106534,-0.735356,9.778461,-0.014115,-0.00738,0.006149,-0.000458,0.001114,0.000031,2147.4836,25.8942,-23.9258,-45.668,226.2344,4.342,-0.6444,5,60.36917,49.00841,8.409984,152.1605,NaN,3.12,12.864,188.8,12 / 29,230508,2018-07-03 13:50:45:554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.084,-0.670944,9.86586,0.106924,-0.72496,9.779232,-0.027268,0.028481,-0.037157,-0.000992,0.001297,0.000748,2147.4836,25.9628,-23.0377,-42.5339,225.4095,4.2584,-0.6462,5,58.1196,49.008385,8.409977,151.9048,NaN,2.28,12.864,188.9,11 / 29,231008,2018-07-03 13:50:46:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.138474,-0.718231,9.816788,0.097745,-0.712768,9.780226,-0.019901,-0.003089,-0.016459,-0.000092,-0.00119,0.000031,2147.4836,24.3454,-18.7744,-37.1613,223.3807,4.1775,-0.5939,5,58.32891,49.008385,8.409977,151.9048,NaN,2.28,12.864,188.9,11 / 29,231508,2018-07-03 13:50:46:554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.079208,-0.696671,9.809006,0.103039,-0.71925,9.779696,-0.003414,0.018717,0.017409,0.000259,0.000061,0.000565,2147.4836,20.8069,-18.4753,-35.0845,226.2055,4.2046,-0.6275,5,61.56826,49.008373,8.409972,151.9777,NaN,1.38,12.864,189,11 / 29,232008,2018-07-03 13:50:47:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.026535,-1.317978,9.759918,0.094551,-0.764276,9.776366,-0.18716,-0.732953,0.204545,-0.001694,0.00058,-0.002457,2147.4836,21.8994,-17.0517,-36.0886,226.3856,4.3072,-0.5778,5,57.32044,49.008373,8.409972,151.9777,NaN,1.38,12.864,189,11 / 29,232509,2018-07-03 13:50:47:555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.096573,-0.693085,9.912552,0.104841,-0.771194,9.775718,0.031787,0.035735,0.007652,-0.000275,0.000595,0.000916,2147.4836,17.6636,-15.0223,-36.9522,225.8661,4.5104,-0.6144,5,62.28507,49.00839,8.409976,150.2867,NaN,0.3,11.792,188.6,11 / 29,233008,2018-07-03 13:50:48:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.109741,-0.757736,9.944275,0.100898,-0.74323,9.777925,-0.009065,0.054152,-0.015847,-0.000458,0.000412,-0.000504,2147.4836,19.104,-15.686,-35.5743,226.0589,4.3465,-0.5912,5,57.98839,49.00839,8.409976,150.2867,NaN,0.3,11.792,188.6,11 / 29,233510,2018-07-03 13:50:48:556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.051086,0.377731,9.84552,0.100795,-0.668872,9.783294,-0.031721,1.075984,-0.019491,0.001144,0.000412,0.000031,2147.4836,18.5272,-17.4362,-34.7366,224.9469,4.0207,-0.5948,5,54.48561,49.008392,8.409982,148.8849,NaN,1.12,11.792,187.9,14 / 29,234008,2018-07-03 13:50:49:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.052887,0.291534,9.716232,0.091806,-0.54841,9.790874,-0.060976,0.928513,-0.050894,0.000076,0.00148,0.000397,2147.4836,20.0806,-17.1707,-36.3022,226.9089,3.2972,-0.5484,5,58.32836,49.008392,8.409982,148.8849,NaN,1.12,11.792,187.9,14 / 29,234509,2018-07-03 13:50:49:555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
